       2.874875,        1.491903,        0.225844
       2.882883,        1.493769,        0.242770
       2.890891,        1.495768,        0.259485
       2.898899,        1.497902,        0.275985
       2.906907,        1.500166,        0.292265
       2.914915,        1.502560,        0.308323
       2.922923,        1.505082,        0.324155
       2.930931,        1.507730,        0.339759
       2.938939,        1.510502,        0.355129
       2.946947,        1.513397,        0.370265
       2.954955,        1.516412,        0.385162
       2.962963,        1.519545,        0.399818
       2.970971,        1.522795,        0.414230
       2.978979,        1.526160,        0.428395
       2.986987,        1.529637,        0.442311
       2.994995,        1.533224,        0.455976
       3.003003,        1.536921,        0.469386
       3.011011,        1.540724,        0.482540
       3.019019,        1.544631,        0.495436
       3.027027,        1.548641,        0.508071
       3.035035,        1.552751,        0.520444
       3.043043,        1.556959,        0.532552
       3.051051,        1.561263,        0.544394
       3.059059,        1.565661,        0.555968
       3.067067,        1.570151,        0.567272
       3.075075,        1.574731,        0.578306
       3.083083,        1.579398,        0.589068
       3.091091,        1.584150,        0.599556
       3.099099,        1.588986,        0.609769
       3.107107,        1.593902,        0.619706
       3.115115,        1.598897,        0.629367
       3.123123,        1.603969,        0.638749
       3.131131,        1.609114,        0.647854
       3.139139,        1.614332,        0.656679
       3.147147,        1.619619,        0.665224
       3.155155,        1.624974,        0.673489
       3.163163,        1.630394,        0.681473
       3.171171,        1.635877,        0.689176
       3.179179,        1.641421,        0.696598
       3.187187,        1.647023,        0.703738
       3.195195,        1.652682,        0.710597
       3.203203,        1.658394,        0.717175
       3.211211,        1.664158,        0.723471
       3.219219,        1.669972,        0.729486
       3.227227,        1.675833,        0.735220
       3.235235,        1.681739,        0.740674
       3.243243,        1.687688,        0.745847
       3.251251,        1.693677,        0.750742
       3.259259,        1.699704,        0.755358
       3.267267,        1.705768,        0.759695
       3.275275,        1.711865,        0.763756
       3.283283,        1.717994,        0.767540
       3.291291,        1.724152,        0.771049
       3.299299,        1.730338,        0.774284
       3.307307,        1.736548,        0.777246
       3.315315,        1.742782,        0.779936
       3.323323,        1.749035,        0.782355
       3.331331,        1.755308,        0.784505
       3.339339,        1.761597,        0.786387
       3.347347,        1.767899,        0.788004
       3.355355,        1.774214,        0.789355
       3.363363,        1.780539,        0.790444
       3.371371,        1.786872,        0.791271
       3.379379,        1.793210,        0.791839
       3.387387,        1.799553,        0.792149
       3.395395,        1.805896,        0.792204
       3.403403,        1.812240,        0.792005
       3.411411,        1.818581,        0.791555
       3.419419,        1.824917,        0.790855
       3.427427,        1.831248,        0.789908
       3.435435,        1.837569,        0.788716
       3.443443,        1.843881,        0.787282
       3.451451,        1.850180,        0.785607
       3.459459,        1.856465,        0.783695
       3.467467,        1.862733,        0.781547
       3.475475,        1.868984,        0.779166
       3.483483,        1.875215,        0.776556
       3.491491,        1.881424,        0.773718
       3.499499,        1.887610,        0.770655
       3.507508,        1.893771,        0.767370
       3.515516,        1.899904,        0.763866
       3.523524,        1.906009,        0.760146
       3.531532,        1.912083,        0.756212
       3.539540,        1.918125,        0.752068
       3.547548,        1.924133,        0.747716
       3.555556,        1.930106,        0.743160
       3.563564,        1.936041,        0.738403
       3.571572,        1.941938,        0.733447
       3.579580,        1.947794,        0.728296
       3.587588,        1.953609,        0.722953
       3.595596,        1.959380,        0.717422
       3.603604,        1.965106,        0.711705
       3.611612,        1.970786,        0.705806
       3.619620,        1.976417,        0.699729
       3.627628,        1.982000,        0.693475
       3.635636,        1.987532,        0.687050
       3.643644,        1.993012,        0.680456
       3.651652,        1.998439,        0.673697
       3.659660,        2.003811,        0.666777
       3.667668,        2.009127,        0.659698
       3.675676,        2.014385,        0.652464
       3.683684,        2.019586,        0.645080
       3.691692,        2.024726,        0.637547
       3.699700,        2.029806,        0.629871
       3.707708,        2.034824,        0.622054
